player_id,short_name,long_name,player_positions,overall,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,attacking_work_rate,defending_work_rate
263828,Roger Fernandes,Roger Fernandes,Meio campo,64,83.0,57.0,54.0,71.0,31.0,41.0,57,59,48,57,55,72,53,45,48,69,85,81,87,60,78,59,54,51,38,52,33,23,52,54,58,52.0,25,37,34,13,9,10,10,15,0.0,99,66
272785,C. Mawissa Elebi,Christian Mawissa Elebi,"Lateral, Zagueiro",64,57.0,29.0,47.0,50.0,64.0,64.0,47,26,62,63,28,45,31,28,48,55,62,53,43,62,58,43,67,66,63,21,64,62,29,28,42,49.0,63,67,68,11,6,8,13,13,0.0,66,66
273123,N. Zézé,Nathan Zézé,Zagueiro,64,54.0,31.0,40.0,40.0,68.0,58.0,35,28,68,54,35,29,26,26,38,49,51,56,43,58,49,39,62,60,59,24,54,67,30,31,46,51.0,65,72,67,15,7,7,9,15,0.0,66,66
275196,R. Vata,Rocco Vata,Extremo,64,86.0,55.0,55.0,67.0,31.0,51.0,63,57,37,57,58,66,63,39,46,62,90,82,85,60,79,60,58,59,51,46,38,33,54,52,49,57.0,28,30,28,8,15,8,9,11,0.0,99,66
277482,L. Sauer,Leo Sauer,"Extremo, Meio campo",64,81.0,58.0,59.0,69.0,39.0,48.0,64,58,39,62,53,70,58,49,58,66,84,78,82,55,77,64,58,43,54,55,38,34,50,53,54,59.0,36,46,35,8,6,9,14,12,0.0,66,66
277869,M. Kayode,Michael Kayode,"Ala, Lateral",64,63.0,34.0,48.0,64.0,63.0,52.0,55,32,51,54,42,71,39,34,43,57,64,63,59,63,68,31,52,59,49,33,53,65,58,38,40,44.0,58,70,66,9,8,8,14,14,0.0,66,66
277909,E. Kroupi,Eli Junior Kroupi,"Atacante, Meio campo",64,69.0,50.0,66.0,66.0,47.0,50.0,55,48,47,74,53,68,54,51,71,67,66,72,59,53,71,56,52,49,51,45,46,27,51,68,62,67.0,49,54,59,14,6,7,13,13,0.0,99,66
251851,B. Fink,Bradley Fink,Atacante,64,73.0,60.0,44.0,60.0,30.0,75.0,31,62,72,57,57,57,44,30,33,64,70,75,64,59,63,69,86,73,83,49,53,21,58,47,50,52.0,28,28,20,10,13,7,8,8,0.0,66,66
258834,G. Koutsias,Georgios Koutsias,"Atacante, Extremo",64,86.0,64.0,43.0,62.0,22.0,64.0,30,68,58,49,56,62,41,40,41,61,87,85,65,55,73,60,76,70,61,59,62,14,70,50,62,57.0,18,19,20,9,9,13,8,5,0.0,99,66
261401,Kang Seong Jin,Seong Jin Kang,"Extremo, Meio campo",64,80.0,58.0,53.0,67.0,27.0,54.0,58,57,43,46,59,71,64,52,43,61,81,79,80,61,64,64,60,64,56,52,35,24,67,63,58,51.0,25,26,25,5,10,14,7,5,0.0,66,66
262657,L. Stassin,Lucas Stassin,Atacante,64,66.0,67.0,52.0,63.0,22.0,52.0,51,72,56,60,66,60,43,48,40,64,68,65,74,66,67,63,62,58,55,60,33,19,65,53,70,61.0,16,20,18,9,8,10,5,14,0.0,66,66
263701,O. Vargas,Obed Vargas,"Meio campo, Volante",64,73.0,42.0,62.0,71.0,55.0,50.0,54,35,48,69,44,70,50,44,63,69,73,73,79,64,77,48,49,64,40,48,60,55,62,65,43,69.0,58,57,48,6,9,11,7,8,0.0,99,66
266756,A. Lowry,Alexander lowry,"Atacante, Extremo, Meio campo",64,67.0,55.0,63.0,67.0,34.0,56.0,58,63,39,67,46,68,51,44,61,66,66,67,68,53,71,54,50,68,55,37,44,30,63,69,51,67.0,36,30,40,9,12,7,12,6,0.0,99,33
275051,R. Vermant,Romeo Vermant,Atacante,64,77.0,64.0,55.0,62.0,19.0,60.0,47,67,60,60,59,60,54,52,49,64,76,77,65,60,73,65,74,59,64,60,50,15,65,59,61,56.0,15,11,20,11,12,15,10,14,0.0,99,66
276750,L. Quintero,Luis Quintero,Meio campo,64,67.0,63.0,57.0,66.0,26.0,52.0,62,66,50,56,57,69,63,60,55,65,67,67,65,58,65,62,59,55,57,60,35,27,66,55,62,50.0,20,23,25,9,13,6,5,8,0.0,66,66
276787,A. Sishuba,Ayanda Sishuba,"Extremo, Meio campo",64,72.0,60.0,60.0,72.0,32.0,40.0,59,60,41,61,51,71,66,58,54,70,76,68,85,61,84,65,44,46,34,56,48,32,59,61,60,64.0,30,32,28,9,9,15,10,5,0.0,66,66
277692,V. Crespi,Valerio Crespi,"Atacante, Meio campo",64,76.0,63.0,57.0,62.0,34.0,67.0,55,64,61,59,65,61,61,57,53,60,77,75,70,63,70,65,82,58,77,58,50,35,64,58,71,60.0,27,32,27,6,6,12,9,13,0.0,99,33
260145,O. Hutchinson,Omari Giraud-Hutchinson,"Extremo, Meio campo",64,71.0,53.0,60.0,69.0,44.0,48.0,46,53,49,65,49,68,52,50,63,67,75,67,80,61,78,61,54,59,45,44,41,37,60,65,61,63.0,40,49,51,10,7,9,5,8,0.0,99,66
262361,L. Cameron,Lyall Cameron,Meio campo,64,80.0,58.0,58.0,67.0,54.0,57.0,50,60,48,62,49,65,61,45,59,67,85,75,81,65,74,58,54,73,52,60,51,58,62,59,46,61.0,49,59,48,13,15,11,7,12,0.0,99,66
262470,Ș. Pănoiu,Ștefan Călin Pănoiu,Meio campo,64,75.0,60.0,63.0,65.0,39.0,60.0,60,57,50,66,50,63,60,57,60,65,72,77,75,62,76,69,63,64,58,61,57,35,60,64,58,64.0,35,43,40,10,11,5,13,13,0.0,66,66
264137,O. Gene,Owen Géne,"Ala, Meio campo",64,66.0,48.0,60.0,64.0,59.0,67.0,55,42,60,69,43,63,38,37,69,65,67,65,66,64,65,63,69,66,67,45,66,55,55,55,45,55.0,55,64,63,9,14,7,12,9,0.0,66,66
266257,E. İlkhan,Emirhan İlkhan,"Extremo, Meio campo",64,66.0,58.0,63.0,70.0,50.0,48.0,54,57,49,67,47,73,59,52,63,68,68,64,73,54,76,62,44,67,35,59,59,50,64,67,50,63.0,45,55,50,8,11,6,15,15,0.0,99,66
269952,Y. Borges Sanches,Yvandro Borges Sanches,Meio campo,64,77.0,57.0,64.0,62.0,53.0,57.0,64,57,54,67,58,64,63,64,66,54,75,78,71,53,79,56,58,64,49,56,68,52,58,56,59,57.0,54,52,52,10,10,5,13,10,0.0,66,66
271668,X. Simons,Xavier Simons,"Lateral, Meio campo, Volante",64,67.0,49.0,62.0,63.0,61.0,68.0,56,43,61,67,40,63,58,47,64,63,68,67,64,56,71,62,70,66,67,52,71,62,49,61,52,69.0,57,65,63,15,7,8,14,7,0.0,66,99
277179,Fermín López,Fermín López Marín,"Extremo, Meio campo",64,72.0,59.0,60.0,69.0,50.0,51.0,47,62,42,67,47,66,54,45,64,68,73,71,82,69,81,54,45,63,43,64,58,47,54,63,40,63.0,43,60,53,8,14,8,7,7,0.0,99,66
277295,O. Bobb,Oscar Bobb,Extremo,64,80.0,59.0,59.0,68.0,31.0,40.0,60,60,48,63,55,68,60,58,47,66,84,76,75,55,80,61,44,50,36,54,38,24,56,58,63,61.0,26,34,31,11,12,9,15,8,0.0,66,66
277448,Eguinaldo,Eguinaldo de Sousa Lemos,Meio campo,64,78.0,53.0,54.0,68.0,25.0,43.0,51,66,36,58,40,72,42,38,50,66,80,77,70,52,78,51,46,60,40,30,26,18,54,58,46,49.0,25,24,27,10,8,6,10,11,0.0,66,66
277954,K. Yıldız,Kenan Yıldız,"Atacante, Meio campo",64,71.0,56.0,63.0,68.0,28.0,59.0,60,54,60,68,48,68,62,52,58,70,69,72,72,58,64,56,68,60,62,60,48,30,60,64,58,56.0,28,20,16,14,14,6,8,14,0.0,66,66
254113,C. Campbell,Chem Campbell,Meio campo,64,80.0,60.0,58.0,67.0,41.0,55.0,60,59,42,58,54,67,64,63,54,66,81,79,76,55,74,64,57,57,53,59,55,31,56,58,57,58.0,42,45,43,11,11,12,7,7,0.0,99,66
255776,J. Kałuziński,Jakub Kałuziński,"Meio campo, Volante",64,65.0,55.0,59.0,65.0,59.0,61.0,49,56,49,66,46,59,54,48,62,67,63,67,79,66,83,55,56,70,58,57,57,64,55,60,49,61.0,58,61,57,8,8,14,13,12,0.0,66,66
258374,B. Diarra,Brahima Diarra,"Extremo, Meio campo",64,81.0,52.0,56.0,72.0,31.0,56.0,49,52,40,59,43,74,55,41,58,68,84,78,82,52,82,59,61,59,57,49,47,23,60,62,44,60.0,37,29,30,14,7,5,13,9,0.0,99,66
258421,C. Amzar,Costin Ionuț Amzar,"Lateral, Meio campo",64,89.0,42.0,52.0,63.0,56.0,67.0,57,44,40,60,23,62,40,35,48,57,90,88,77,59,89,43,63,73,57,37,83,58,58,42,40,55.0,53,61,60,7,6,5,13,10,0.0,99,66
260984,B. Gutiérrez,Brian Gutiérrez,Meio campo,64,64.0,58.0,62.0,65.0,37.0,48.0,58,57,39,65,43,65,48,49,65,65,66,62,71,55,73,63,45,57,48,58,39,29,64,65,49,56.0,37,38,45,10,13,7,13,7,0.0,66,66
261420,H. Vaughan,Harry Vaughan,"Extremo, Meio campo",64,74.0,53.0,63.0,71.0,41.0,40.0,62,52,29,65,52,70,65,58,59,67,77,72,88,52,88,56,41,55,35,50,35,40,56,63,51,65.0,42,46,39,7,15,9,6,7,0.0,99,66
266031,Rubén Iranzo,Rubén Iranzo Lendínez,"Lateral, Zagueiro",64,53.0,44.0,56.0,51.0,65.0,63.0,54,39,68,65,29,42,41,29,62,59,54,53,57,54,65,62,67,54,65,44,69,65,39,50,46,55.0,65,63,65,8,6,7,9,12,0.0,33,99
269151,O. Wolff,Owen Wolff,"Meio campo, Volante",64,72.0,44.0,61.0,67.0,60.0,53.0,61,42,45,68,41,64,47,33,60,68,71,72,73,62,77,50,48,68,42,36,65,61,60,58,52,62.0,62,63,58,10,10,13,9,6,0.0,66,66
269719,S. Hidalgo,Santiago Hidalgo Massa,Atacante,64,77.0,63.0,56.0,66.0,33.0,46.0,52,66,56,60,59,63,55,45,54,65,78,76,78,62,82,65,65,34,52,57,42,32,65,57,49,61.0,37,27,21,12,13,12,5,9,0.0,66,66
271246,M. Damar,Muhammed Damar,Meio campo,64,64.0,60.0,63.0,68.0,38.0,53.0,53,63,48,66,56,71,62,69,62,68,60,67,63,59,65,62,54,50,57,54,48,31,54,66,63,59.0,40,36,37,9,5,15,6,6,0.0,66,66
271267,Chuki,Iván San José Cantalejo,Meio campo,64,63.0,63.0,59.0,66.0,35.0,38.0,45,65,37,65,44,66,55,57,61,67,67,60,74,47,74,64,38,37,36,69,44,25,63,62,42,57.0,33,39,43,8,9,10,13,6,0.0,66,66
271507,D. Sylla,Dembo Sylla,"Ala, Meio campo",64,74.0,51.0,56.0,66.0,56.0,58.0,65,55,50,60,50,67,56,40,60,64,78,71,76,56,76,50,59,74,49,45,60,56,58,43,39,55.0,48,66,52,15,10,7,11,5,0.0,66,66
271629,J. Torres,Juan Pablo Torres Patiño,"Lateral, Meio campo",64,64.0,44.0,60.0,66.0,53.0,47.0,63,52,53,64,33,63,48,29,58,69,69,60,69,70,81,34,49,62,41,40,45,55,55,60,35,50.0,52,55,50,14,8,10,14,11,0.0,66,33
271933,G. Morales,Gonzalo Morales,Atacante,64,65.0,62.0,47.0,62.0,20.0,63.0,42,67,68,51,50,62,43,48,34,60,65,65,67,65,67,61,75,61,74,53,35,14,65,54,60,51.0,13,16,15,10,10,8,6,14,0.0,99,33
272687,B. Cremaschi,Benjamin Cremaschi,"Atacante, Meio campo",64,70.0,56.0,59.0,66.0,42.0,53.0,40,58,38,69,39,66,49,37,63,66,68,71,71,54,70,60,52,55,58,50,36,39,60,63,63,60.0,38,49,42,10,12,11,12,14,0.0,66,66
272788,Félix,Félix Martí Garreta,"Lateral, Zagueiro",64,62.0,24.0,44.0,40.0,66.0,64.0,28,18,61,61,31,23,25,26,52,55,62,62,48,61,60,38,68,61,68,19,59,67,25,34,38,48.0,66,67,63,13,5,6,9,11,0.0,66,66
274093,D. Herold,David Herold,Lateral,64,66.0,35.0,54.0,63.0,61.0,63.0,58,35,49,61,36,65,39,41,54,61,64,68,68,62,63,34,59,68,63,31,57,63,50,46,41,54.0,60,64,61,11,5,14,13,5,0.0,66,66
275270,A. Kari,Ayman Kari,"Meio campo, Volante",64,66.0,48.0,63.0,64.0,64.0,65.0,58,42,58,70,49,64,59,45,64,66,67,66,52,67,68,63,66,64,63,40,70,64,62,60,52,65.0,66,65,64,15,13,15,11,8,0.0,66,99
275434,B. Castro,Beckham Castro,Meio campo,64,69.0,56.0,55.0,64.0,17.0,59.0,58,68,49,62,35,65,40,27,45,62,68,70,68,64,69,43,62,63,69,42,26,13,67,59,57,46.0,14,14,11,10,9,7,6,8,0.0,66,33
275624,D. Dilmen,Deniz Dilmen,Goleiro,64,0.0,0.0,0.0,0.0,0.0,0.0,13,8,10,28,6,13,12,13,25,16,22,23,21,59,24,43,53,25,64,5,16,10,5,40,12,45.0,8,12,14,65,64,57,59,67,22.0,66,66
277704,T. Corazza,Tommaso Corazza,"Lateral, Meio campo",64,69.0,50.0,59.0,64.0,61.0,60.0,63,41,53,65,43,63,64,50,52,65,65,73,71,56,75,61,62,54,61,62,63,61,59,50,43,48.0,63,62,63,9,8,10,9,10,0.0,66,66
278004,Felipe Silva,Felipe Florencio da Silva,Zagueiro,64,61.0,41.0,47.0,50.0,67.0,65.0,42,39,53,54,40,48,42,34,40,53,60,61,40,59,60,53,63,63,70,31,55,67,36,49,49,60.0,70,70,64,13,7,11,5,14,0.0,33,66
251187,P. Dwomoh,Pierre Dwomoh,Meio campo,64,72.0,52.0,63.0,73.0,53.0,68.0,58,53,46,68,46,76,54,50,65,72,73,72,75,62,63,53,65,58,70,51,74,48,51,63,49,67.0,50,61,58,7,12,14,12,15,0.0,99,66
255206,J. Stansfield,Jay Stansfield,Atacante,64,79.0,62.0,55.0,64.0,26.0,63.0,53,64,57,60,54,62,50,34,50,64,77,81,74,59,69,63,74,62,69,58,46,25,66,57,64,66.0,22,22,18,6,12,14,6,5,0.0,99,66
257473,M. Fornalczyk,Mariusz Fornalczyk,Meio campo,64,88.0,50.0,50.0,71.0,27.0,53.0,53,55,42,54,44,72,42,36,46,67,90,87,85,48,82,52,57,70,47,36,48,16,58,48,57,62.0,30,25,29,14,13,11,14,10,0.0,99,66
258500,F. Krastev,Filip Yavorov Krastev,Meio campo,64,68.0,61.0,60.0,69.0,40.0,40.0,53,66,25,63,52,69,67,58,60,74,80,59,73,49,60,53,40,52,32,69,45,42,49,62,41,51.0,39,44,42,11,14,13,12,7,0.0,66,33
260577,C. Sandra,Cisse Sandra,Meio campo,64,65.0,62.0,63.0,68.0,37.0,63.0,59,62,47,67,57,68,58,59,62,69,64,66,74,56,77,66,60,60,68,61,55,34,51,65,60,58.0,39,34,32,15,12,12,6,6,0.0,66,66
261110,F. Borowski,Filip Borowski,Ala,64,76.0,29.0,59.0,61.0,56.0,56.0,64,24,33,64,32,61,39,26,62,59,81,71,68,55,72,32,51,65,48,28,67,62,42,58,40,52.0,57,59,56,5,5,8,10,6,0.0,66,99
262045,W. Mikelbrencis,William Mikelbrencis,Lateral,64,76.0,38.0,56.0,62.0,60.0,57.0,59,30,54,62,33,62,39,33,57,59,75,76,70,58,81,57,61,63,53,33,60,58,54,51,44,50.0,58,62,66,14,9,7,11,10,0.0,66,66
263273,M. Beifus,Marcel Beifus,Zagueiro,64,59.0,53.0,50.0,56.0,64.0,65.0,49,51,64,59,47,51,39,40,48,61,56,61,61,61,61,62,68,57,69,52,64,60,49,41,52,53.0,65,65,63,11,14,8,9,5,0.0,99,66
264159,Iker Benito,Iker Benito Sánchez,Meio campo,64,72.0,60.0,59.0,70.0,35.0,41.0,63,60,45,62,48,71,49,52,52,68,79,67,73,57,75,66,50,40,39,59,45,32,60,59,46,67.0,34,35,36,10,8,9,10,6,0.0,66,66
264816,S. Bonnah,Solomon Bonnah Owusu,"Ala, Meio campo",64,89.0,37.0,50.0,64.0,55.0,51.0,59,41,31,54,36,62,44,34,39,59,90,88,92,57,92,32,47,75,36,30,60,59,52,48,40,44.0,57,58,56,7,14,9,6,7,0.0,66,66
265660,Roger Martínez,Roger Martínez Santamaría,"Meio campo, Volante",64,62.0,58.0,63.0,67.0,58.0,55.0,53,58,52,68,51,66,60,55,66,67,64,61,78,64,74,63,58,55,56,58,53,58,52,65,52,57.0,59,60,58,5,14,7,11,14,0.0,66,66
265726,César Tárrega,César Tárrega Requeni,Zagueiro,64,57.0,40.0,51.0,49.0,64.0,62.0,37,31,72,62,30,36,31,29,59,63,52,61,57,58,60,60,71,52,66,44,62,66,31,51,48,55.0,65,60,58,14,11,11,7,5,0.0,33,99
266118,J. Gómez,Jonathan Germán Gómez,Lateral,64,72.0,33.0,48.0,60.0,60.0,53.0,63,31,56,53,31,61,43,42,32,55,70,73,74,56,70,34,57,63,47,29,54,56,53,41,44,54.0,58,64,68,14,10,11,14,9,0.0,66,66
266128,Marco Suárez,Marco Suárez Lastra,Goleiro,64,0.0,0.0,0.0,0.0,0.0,0.0,13,5,10,50,7,12,11,12,43,21,41,35,70,67,57,41,59,25,64,6,30,16,7,60,15,40.0,8,10,12,62,61,54,61,70,39.0,66,66
267852,M. Sanabria,Mateo Sanabria,"Extremo, Meio campo",64,67.0,54.0,58.0,67.0,26.0,51.0,62,59,24,59,44,70,47,38,58,68,67,67,65,53,64,53,43,69,51,50,32,23,54,62,46,57.0,25,29,31,7,13,6,14,6,0.0,66,66
270485,F. Carboni,Franco Ezequiel Carboni,"Ala, Lateral, Meio campo",64,64.0,40.0,55.0,57.0,60.0,65.0,61,36,62,60,38,57,62,48,47,59,64,64,52,61,57,48,68,70,65,39,59,59,53,45,41,55.0,59,60,63,6,14,12,7,12,0.0,66,66
271032,M. Smets,Matte Smets,"Volante, Zagueiro",64,56.0,33.0,57.0,60.0,66.0,62.0,54,25,60,65,30,58,41,35,60,62,57,55,57,62,68,52,64,62,62,30,60,65,40,54,45,52.0,70,66,62,7,6,10,14,8,0.0,66,66
272600,Marc Casadó,Marc Casadó Torras,"Meio campo, Volante",64,60.0,54.0,61.0,66.0,61.0,53.0,45,55,60,69,41,64,58,44,67,72,62,59,63,64,62,56,60,55,51,53,53,62,63,64,42,61.0,60,62,55,12,14,11,8,12,0.0,66,66
273866,F. Alfonso,Franco Alfonso,Meio campo,64,70.0,60.0,60.0,68.0,42.0,41.0,53,61,44,63,55,70,56,54,61,69,69,70,71,53,61,60,40,50,35,59,44,38,62,64,60,51.0,42,41,46,9,14,7,6,13,0.0,66,66
274068,A. Maurer,Aïman Maurer,"Extremo, Meio campo",64,59.0,58.0,63.0,68.0,38.0,44.0,61,54,47,66,49,72,60,64,57,69,63,56,54,63,65,67,48,41,46,58,43,30,64,66,59,58.0,41,33,46,5,9,10,12,9,0.0,66,66
274341,D. Ramírez Picsiotti,David Ramírez Picsiotti,Zagueiro,64,56.0,23.0,36.0,36.0,66.0,67.0,22,19,60,50,29,21,24,24,37,44,52,60,49,63,53,30,68,63,74,21,55,65,26,32,33,47.0,64,69,66,6,11,6,10,13,0.0,66,66
275100,J. Mosqueira,Joaquín Mosqueira,"Meio campo, Volante",64,66.0,48.0,66.0,66.0,58.0,47.0,56,40,52,71,46,65,72,49,71,67,68,64,70,62,70,70,46,55,34,42,72,57,55,64,46,59.0,51,65,69,6,12,9,9,6,0.0,66,66
275137,V. Atangana Edoa,Valentin Atangana Edoa,Volante,64,56.0,51.0,60.0,60.0,63.0,55.0,52,48,57,65,48,56,49,44,62,63,59,54,56,62,78,58,53,61,47,51,66,63,48,62,49,62.0,62,65,63,9,10,11,14,9,0.0,66,66
275641,F. Mayulu,Fally Mayulu,"Atacante, Meio campo",64,76.0,65.0,46.0,66.0,23.0,62.0,47,68,60,39,58,66,60,48,33,68,75,77,75,59,45,65,73,60,64,63,59,23,61,62,55,58.0,16,18,24,6,10,14,5,8,0.0,99,33
277065,Jefté,Jefté Vital da Silva Dias,"Ala, Lateral, Meio campo",64,82.0,44.0,57.0,62.0,56.0,64.0,65,43,58,62,27,65,62,34,51,56,84,81,67,54,73,57,75,68,62,38,62,52,54,48,38,49.0,51,63,60,15,11,7,8,8,0.0,99,66
277447,S. Lemkin,Stav Lemkin,Zagueiro,64,66.0,22.0,37.0,37.0,64.0,68.0,24,17,66,48,24,25,27,28,41,45,60,70,44,65,48,33,75,56,77,21,58,64,25,34,31,53.0,66,61,63,14,5,12,5,14,0.0,66,66
277601,E. Soglo,Emran Soglo,"Lateral, Meio campo",64,74.0,54.0,62.0,67.0,58.0,50.0,64,54,49,65,48,66,61,47,59,66,75,74,76,64,68,58,55,50,48,53,54,57,58,63,48,61.0,56,62,61,14,5,6,9,6,0.0,99,66
277912,N. Lemina,Noha Lemina,Extremo,64,79.0,60.0,58.0,69.0,29.0,54.0,58,58,39,59,53,70,62,62,51,65,81,78,80,57,84,70,60,49,59,59,44,27,57,58,60,62.0,28,28,29,7,12,11,8,12,0.0,66,66
246184,M. Doué,Marc-Olivier Doué,"Meio campo, Volante, Zagueiro",64,63.0,53.0,58.0,58.0,61.0,67.0,54,54,52,63,28,53,35,32,59,65,64,63,54,64,67,53,63,65,68,56,68,62,60,66,42,52.0,59,66,62,13,15,11,6,8,0.0,66,66
246871,E. Barrenechea,Enzo Barrenechea,"Meio campo, Volante",64,62.0,63.0,63.0,68.0,58.0,64.0,49,58,45,70,59,71,57,49,70,67,65,60,64,59,65,71,59,66,66,67,56,59,59,64,62,58.0,59,60,58,7,9,14,9,6,0.0,33,66
255976,O. Dovin,Oliver Lukas Dozae Nnonyelu Dovin,Goleiro,64,0.0,0.0,0.0,0.0,0.0,0.0,10,6,11,23,9,10,14,10,20,15,23,27,21,45,39,46,40,26,43,6,21,13,7,32,11,23.0,8,10,14,68,64,61,62,66,25.0,66,66
256418,F. Jørgensen,Filip Rønningen Jørgensen,Meio campo,64,73.0,50.0,59.0,67.0,56.0,64.0,48,50,52,66,42,64,46,39,63,65,74,73,80,61,80,54,64,77,59,48,60,61,64,65,45,68.0,57,55,53,12,14,6,14,10,0.0,66,66
258932,L. Barry,Louie Mark Barry,"Extremo, Meio campo",64,87.0,60.0,54.0,67.0,28.0,59.0,53,61,54,58,52,66,50,45,44,60,90,85,91,56,86,60,73,74,60,61,35,19,58,60,58,61.0,23,30,27,6,8,13,6,14,0.0,99,66
259621,Y. Barası,Yusuf Barası,"Atacante, Extremo",64,75.0,65.0,51.0,67.0,21.0,61.0,42,68,59,60,57,68,57,47,43,66,78,73,73,58,66,64,72,69,60,58,50,18,63,50,77,57.0,15,17,18,14,14,7,12,15,0.0,99,66
260485,Jeong Sang Bin,Sang Bin Jeong,"Atacante, Meio campo",64,84.0,60.0,56.0,67.0,24.0,65.0,53,65,54,58,52,68,58,51,54,63,85,84,81,62,73,60,73,65,63,53,67,22,67,56,51,61.0,23,18,17,9,9,9,13,9,0.0,99,99
260981,M. Matysik,Miłosz Matysik,"Meio campo, Zagueiro",64,72.0,38.0,47.0,53.0,64.0,70.0,33,28,55,61,36,41,41,32,51,62,71,73,58,60,77,48,73,68,73,46,62,64,42,40,45,62.0,66,65,61,14,11,11,13,9,0.0,66,66
261993,Álex Cardero,Alejandro Suárez Cardero,Meio campo,64,72.0,61.0,66.0,70.0,53.0,46.0,63,63,53,67,52,70,65,65,63,69,73,72,80,58,76,60,52,54,42,63,43,57,57,68,60,60.0,48,56,52,10,9,7,6,8,0.0,99,66
262149,A. Ba,Abdoullah Ba,Meio campo,64,75.0,55.0,61.0,68.0,54.0,59.0,59,53,47,64,36,70,60,42,58,64,78,72,80,64,65,62,59,73,52,60,60,56,59,63,48,62.0,56,55,50,5,14,8,7,7,0.0,66,66
262573,S. Gavriel,Stavros Gavriel,Extremo,64,73.0,57.0,59.0,65.0,33.0,50.0,53,64,32,65,39,68,55,35,58,65,75,71,57,56,64,45,47,56,49,60,45,21,61,60,42,54.0,36,37,41,9,9,11,11,10,0.0,66,66
263197,Ethyan,Ethyan Jesús González Morales,Atacante,64,63.0,64.0,58.0,60.0,31.0,60.0,52,68,66,63,48,56,52,47,56,64,57,68,63,64,58,63,68,51,67,58,51,26,64,59,66,62.0,25,28,29,15,11,8,6,8,0.0,66,33
263877,M. Sjøeng,Magnus Smelhus Sjøeng,Goleiro,64,0.0,0.0,0.0,0.0,0.0,0.0,11,9,13,33,9,19,12,12,29,27,38,37,43,52,39,47,56,28,58,10,24,18,12,45,13,36.0,14,12,12,66,62,62,64,65,38.0,66,66
264179,Yayo,Pelayo González Rey,"Meio campo, Volante",64,67.0,59.0,59.0,64.0,59.0,51.0,42,58,41,65,44,63,56,52,65,64,67,67,71,60,69,62,41,60,41,64,67,62,66,65,35,54.0,57,63,60,9,10,9,10,13,0.0,66,66
264211,S. Westerveld,Sem Westerveld,Goleiro,64,0.0,0.0,0.0,0.0,0.0,0.0,14,8,13,16,6,10,10,11,24,18,25,32,33,53,22,46,40,21,40,7,19,8,8,27,13,30.0,7,11,11,65,63,61,64,66,28.0,66,66
264738,Arnau Ortiz,Arnau Ortiz Sánchez,Meio campo,64,76.0,58.0,59.0,66.0,30.0,48.0,64,62,50,63,50,67,53,50,62,68,77,76,73,53,65,61,58,55,45,50,44,19,53,50,63,52.0,28,31,37,11,10,12,12,10,0.0,99,66
265741,Z. Buurmeester,Zico Buurmeester,Meio campo,64,68.0,56.0,62.0,64.0,58.0,59.0,52,58,53,69,40,63,46,39,67,63,67,69,73,65,70,59,60,67,56,53,55,56,55,64,48,63.0,56,60,62,6,14,6,12,12,0.0,99,66
266123,O. Provstgaard,Oliver Provstgaard Nielsen,Zagueiro,64,66.0,39.0,52.0,57.0,61.0,72.0,40,32,62,64,41,54,40,36,59,61,65,67,54,63,59,58,76,66,78,34,65,61,48,44,38,58.0,60,62,59,13,11,12,6,13,0.0,66,66
268128,D. Sîrbu,Dan Sîrbu,"Lateral, Volante",64,68.0,40.0,58.0,61.0,59.0,69.0,56,37,51,65,30,58,35,32,59,64,67,69,59,61,62,58,67,71,72,30,59,62,51,58,36,63.0,59,61,58,5,6,9,6,12,0.0,66,66
268558,T. Palacios,Tiago Tomás Palacios,"Lateral, Zagueiro",64,55.0,36.0,34.0,38.0,66.0,69.0,34,26,62,39,19,32,29,24,38,38,54,55,45,61,34,55,69,63,74,44,65,64,24,27,51,58.0,68,67,65,10,13,10,14,13,0.0,66,66
270403,M. Wörl,Marius Wörl,"Meio campo, Volante",64,64.0,46.0,60.0,60.0,62.0,61.0,58,45,50,67,34,59,41,41,59,62,66,63,64,62,55,50,59,68,59,44,59,63,53,60,50,57.0,63,64,62,13,11,13,11,14,0.0,66,66
271419,M. Angeli,Matteo Angeli,Zagueiro,64,79.0,48.0,50.0,46.0,64.0,66.0,31,47,70,62,38,32,35,32,53,51,80,79,74,62,70,54,80,61,70,45,59,61,48,55,49,55.0,58,68,65,11,11,10,10,6,0.0,66,66
273028,M. Del Blanco,Mateo Del Blanco,"Ala, Meio campo",64,76.0,64.0,61.0,66.0,57.0,53.0,59,62,46,63,53,65,67,60,62,63,78,74,77,61,76,73,56,64,47,65,54,54,60,59,53,69.0,58,61,63,5,10,6,12,9,0.0,99,66
